index,area,city
1063,Kalavakunta ,4
1064,Kalibanda ,4
1065,Kalluripalli ,4
1066,Kalpanayunicheruvu ,4
1067,Kalvapalli ,4
1068,Kamalakur ,4
1069,Kamalamarri ,4
1070,Kampasamudram ,4
1071,Kanchipativandlapalli ,4
1072,Kandimallayapalli ,4
1073,Kandulavaripalli ,4
1074,Karampalli ,4
1075,Karimireddy Vandlapalli ,4
1076,Kasthurirajupalli ,4
1077,Katinayakunta ,4
1078,Katineni Erragudi ,4
1079,Kattavaripalli ,4
1080,Kesapuram ,4
1081,Khajipet ,4
1082,Kodigudlapadu ,4
1083,Kodur Rs ,4
1084,Kodur ,4
1085,Kokkarayapalli ,4
1086,Kommaluru ,4
1087,Kommanavaripalli ,4
1088,Konampet ,4
1089,Konapuram ,4
1090,Konarachapalli ,4
1091,Konarachapalli ,4
1092,Kondavandlapalli ,4
1093,Kondavandlapalli ,4
1094,Kondur ,4
1095,Konduvaripalli ,4
1096,Koneti Raju Kandrika ,4
1097,Kongalaveedu ,4
1098,Koonavaripalli ,4
1099,Kopparthi ,4
1100,Korlakunta ,4
1101,Kothaboyanapalli ,4
1102,Kothapalli ,4
1103,Kothapalli ,4
1104,Kothapet ,4
1105,Kothapet ,4
1106,Kotlur ,4
1107,Krishnapur R.S. ,4
1108,Ksrm Engg College ,4
1109,Kuchivaripalli ,4
1110,Kukkala Doddi ,4
1111,Kumarakalva ,4
1112,Kumbhagiri ,4
1113,Kumpinipuram ,4
1114,Kuppagattupalli ,4
1115,Kuppam ,4
1116,Kurnoothala ,4
1117,Lakkireddy Palli ,4
1118,Lakshmigari Palli ,4
1119,Lebaka ,4
1120,Lingampalli ,4
1121,Lingarajupalli ,4
1122,Lingareddy Palli ,4
1123,Machupalli ,4
1124,Madakalavaripalli ,4
1125,Madanagopalapuram ,4
1126,Maddirevula ,4
1127,Madhavaram ,4
1128,Madhavaram  (Cuddapah),4
1129,Madithadu ,4
1130,Malemarpuram ,4
1131,Malinenipatnam ,4
1132,Mallepalli ,4
1133,Mallur ,4
1134,Mamillapalli ,4
1135,Mamillapalli ,4
1136,Mandapalli ,4
1137,Mandaram ,4
1138,Mangampet ,4
1139,Mannemavaripalli ,4
1140,Mannur  (Cuddapah),4
1141,Mantapampalli ,4
1142,Maruti Nagar ,4
1143,Masapet Bazar ,4
1144,Matli ,4
1145,Mekalavaripalli ,4
1146,Miduthur ,4
1147,Mittameedipalli ,4
1148,Mohiddin Sahib Palli ,4
1149,Motakatla ,4
1150,Mudrapalli ,4
1151,Mudumala ,4
1152,Mudumpadu ,4
1153,Mukkavaripalli ,4
1154,Mulapalli ,4
1155,Mundlapalli ,4
1156,Munnelli ,4
1157,Musalreddypalli ,4
1158,Muthukur ,4
1159,Muthukuvandla Palli ,4
1160,Mylapalli ,4
1161,Nadimpalli ,4
1162,Nagapatnam ,4
1163,Nagarajupet ,4
1164,Nagaripadu ,4
1165,Nagavaram ,4
1166,Nagi Reddy Palli ,4
1167,Nakkalapalli ,4
1168,Nallaguttapalli ,4
1169,Nandalur Bazar ,4
1170,Nandalur ,4
1171,Nandipalli ,4
1172,Naramrajupalli ,4
1173,Narasapuram ,4
1174,Narasingarajapuram ,4
1175,Narayana Reddy Palli ,4
1176,Narayana(Nellore) ,4
1177,Narvakatpalli ,4
1178,Neelakantaraopet ,4
1179,Nekanapuram ,4
1180,Nersupalli ,4
1181,Nukanapalli ,4
1182,Nuliveedu ,4
1183,Obanapalli ,4
1184,Obili ,4
1185,Obulampalli ,4
1186,Obulavaripalli ,4
1187,Odiveedu ,4
1188,P. Kothapalli ,4
1189,Pabbapuram ,4
1190,Padamatikona ,4
1191,Palampalli ,4
1192,Palugurallapalli ,4
1193,Pandikunta ,4
1194,Pandillapalli ,4
1195,Patha Cuddapah ,4
1196,Patur ,4
1197,Payalakunta ,4
1198,Peddabalija Palli ,4
1199,Peddabidiki ,4
1200,Peddaorampadu ,4
1201,Peddapalle ,4
1202,Peddapalli ,4
1203,Peddarachapalli ,4
1204,Peddarajupalli ,4
1205,Peddinenikalva ,4
1206,Peddiveedu ,4
1207,Pedullapalli ,4
1208,Pemmadapalli ,4
1209,Penagalur ,4
1210,Pincha Dam Site ,4
1211,Pittigunta ,4
1212,Poli ,4
1213,Polimerapalli ,4
1214,Polopalli ,4
1215,Poluruvengannagaripalli ,4
1216,Porumamilla ,4
1217,Pothapi ,4
1218,Pothukurapalli ,4
1219,Prabhalaveedu ,4
1220,Pujalavandlapalli ,4
1221,Pulikunta ,4
1222,Pullampet ,4
1223,Pullapathur ,4
1224,Pullaveedu ,4
1225,Pullur kottalu ,4
1226,Pundlachennupalli ,4
1227,Pushpagiri ,4
1228,Puthanavaripalli ,4
1229,Pyarampalli ,4
1230,Rachagudipalli ,4
1231,Rachapalli ,4
1232,Rachapalli ,4
1233,Rachayapet ,4
1234,Rachinnayapalli ,4
1235,Raghavarajupuram ,4
1236,Rajampet H.O,4
1237,Rajampet Rs ,4
1238,Rajasahebpet ,4
1239,Rajukunta ,4
1240,Rajupalli ,4
1241,Rajuvaripalli ,4
1242,Ramanapalli ,4
1243,Ramanjaneyapuram ,4
1244,Ramapuram ,4
1245,Ramarajupalli ,4
1246,Ramasamudram ,4
1247,Rameswaram ,4
1248,Rangasamudram ,4
1249,Ravindra Nagar ,4
1250,Ravulapalli ,4
1251,Rayachoti ,4
1252,Rayavaram  (Cuddapah),4
1253,Reddikottala ,4
1254,Reddipalli ,4
1255,Reddivaripalli ,4
1256,Reddivaripalli ,4
1257,Reddivaripalli ,4
1258,Reddyvaripalli ,4
1259,Rekalakunta ,4
1260,Rekulakunta ,4
1261,RIMS ,4
1262,Rollamadugu ,4
1263,Rowthukunta ,4
1264,RTC Work Shop ,4
1265,S.V.U. P.G .centre ,4
1266,Sambepalli ,4
1267,Sanipaya ,4
1268,Sanjeevi Nagar ,4
1269,Sankavaram ,4
1270,Saraswatipalli ,4
1271,Savisettipalli ,4
1272,Seetharamapuram ,4
1273,Seshamanbapuram ,4
1274,Settigunta ,4
1275,Settipalli ,4
1276,Shankarapuram (Cuddapah) ,4
1277,Sibyala ,4
1278,Siddanthipuram ,4
1279,Siddavaram ,4
1280,Siddavaram ,4
1281,Siddavattam ,4
1282,Singamvaripalli ,4
1283,Singareddypalli ,4
1284,Sivalapalli ,4
1285,Somavaram ,4
1286,Somireddypalli ,4
1287,Srinivasa Nagar ,4
1288,Suddamalla ,4
1289,Sunnapuralla Palli ,4
1290,Surabhi ,4
1291,Surapurajupalli ,4
1292,T. Sadipirallavandla Palli ,4
1293,T. Sakibanda ,4
1294,T. Sandrapalli ,4
1295,T. Sundupalli ,4
1296,T.Kammapalli ,4
1297,T.Sallagarigela ,4
1298,T.Soudarivaripalli ,4
1299,Tadigotla ,4
1300,Takkolu ,4
1301,Talamudipi ,4
1302,Tallapaka ,4
1303,Tamtamvandlapalli ,4
1304,Tangatur ,4
1305,Tekurpet ,4
1306,Tellapadu ,4
1307,Thangedupalli ,4
1308,Thavaripalli ,4
1309,Thimmareddypalli ,4
1310,Thimmasamudram ,4
1311,Thimmayyagaripalli ,4
1312,Thippayyapalli ,4
1313,Thiruvengalapuram ,4
1314,Thogurupet ,4
1315,Thokalapalli ,4
1316,Thudumaladinne ,4
1317,Thummachetlapalli ,4
1318,Thumukunta ,4
1319,Tripuravaram ,4
1320,Ukkayapalle ,4
1321,Upparapalli ,4
1322,Upparapalli ,4
1323,Upparapalli ,4
1324,Uppatur ,4
1325,Utukur ,4
1326,Utukur ,4
1327,Vaddemanu ,4
1328,Vaddevandlapalli ,4
1329,Valleruvaripalli ,4
1330,Varadaiahgaripalli ,4
1331,Varikunta ,4
1332,Vathalur ,4
1333,Veeraballi ,4
1334,Velagacherla ,4
1335,Veligallu ,4
1336,Vellavari Kandrika ,4
1337,Venkata Reddy Palli ,4
1338,Venkatapathiraju Kandrika ,4
1339,Venkatarajupalli ,4
1340,Venkataramapuram ,4
1341,Venkatasettipalli ,4
1342,Venkateswara Puram ,4
1343,Venkatreddygaripalli ,4
1344,Vongimalla ,4
1345,Vontimitta ,4
1346,Vontithatipalli ,4
1347,Yellayapalli ,4
1348,Yerragatlavandlapalli ,4
1349,Yerraguntlakota ,4
1350,Yerramukkapalli ,4
1351,Yogi Vemana University .,4
1352,Achampalle ,5
1353,Adadakulapalli ,5
1354,Agali  (Ananthapur),5
1355,Agraharam ,5
1356,Agraharam ,5
1357,Aladahalli ,5
1358,Amadagur ,5
1359,Amagondapalem ,5
1360,Amarapuram ,5
1361,Amidalagondi ,5
1362,Amidalakunta ,5
1363,Apprascheruvu ,5
1364,Aswartharayaniroppam ,5
1365,Atmakur ,5
1366,Badannapalli ,5
1367,Badavandlapalli ,5
1368,Badenaikthanda ,5
1369,Balasamudram ,5
1370,Bandlapalli ,5
1371,Basampalli ,5
1372,Basavanahalli ,5
1373,Bathalapalli ,5
1374,Beechaganipalli ,5
1375,Beedupalli ,5
1376,Bevinahalli ,5
1377,Bhadrapuram ,5
1378,Bhanukota ,5
1379,Bhupasamudram ,5
1380,Birepalli ,5
1381,Bisalamanepalli ,5
1382,BIT College ,6
1383,Bommagondanahalli ,5
1384,Bommireddipalli ,5
1385,Bonthalapalle ,5
1386,Bonthalapalle ,5
1387,Brahmanapalle ,5
1388,Brahmasamudram ,5
1389,Buchayyagaripalli ,5
1390,Bucherla ,5
1391,Budanampalle ,5
1392,Budidagaddapalli ,5
1393,Budili ,5
1394,Budilisettipalli ,5
1395,Bukkapatnam ,5
1396,Bullasamudram ,5
1397,Bussaiahgaripalli ,5
1398,Byagarlapalli ,5
1399,Byrapuram ,5
1400,Chagaleru ,5
1401,Chakarlapalli ,5
1402,Chalakur ,5
1403,Chalivendla ,5
1404,Challapalli ,5
1405,Chandakacherla ,5
1406,Cheekatimanipalli ,5
1407,Cheepuleti ,5
1408,Chennamanayani Kota ,5
1409,Chennampalli ,5
1410,Chennarajupalli ,5
1411,Chennekothapalli ,5
1412,Cherlokodigepalli ,5
1413,Cherukuru ,5
1414,Chigicherla ,5
1415,Chikirevulapalli ,5
1416,Chikkachoragiri ,5
1417,Chilamathur ,5
1418,Chillakondayapalli ,5
1419,Chillavaripalle ,5
1420,Chinnachigullarevu ,5
1421,Chinnaganapalle ,5
1422,Chinnamanthur ,5
1423,Chinnaramannagaripalli ,5
1424,Chinnarayanipalli ,5
1425,Chippalamadugu ,5
1426,Chitnaduku ,5
1427,Cholasamudram ,5
1428,Cholemarri ,5
1429,Chowluru ,5
1430,Chowtakuntapalli ,5
1431,Chowtivaripalle ,5
1432,Clock Tower Kadiri ,5
1433,D.Cherlopalli ,5
1434,Dabburivaripalli ,5
1435,Dadalur ,5
1436,Dadithota ,5
1437,Dampetla ,5
1438,Darsimala ,5
1439,Dasappapalyam ,5
1440,Demakethapalli ,5
1441,Dhaniyancheruvu ,5
1442,Dharmavaram Bazar ,5
1443,Dharmavaram H.O,5
1444,Dharmavaram R.S ,5
1445,Diguvathotlipalli ,5
1446,Dodaghatta ,5
1447,Dodderi ,5
1448,Dokkalahalli ,5
1449,Donnikota ,5
1450,Dorigallu ,5
1451,Duddebanda ,5
1452,East Nadimpalle ,5
1453,Eddulavaripalli ,5
1454,Edulaballapuram ,5
1455,Eguvagangireddipalli ,5
1456,Elakuntla ,5
1457,Elukuntla ,5
1458,Enumulavaripalli ,5
1459,Erradoddi ,5
1460,Errakuntapalle ,5
1461,Ethodu ,5
1462,Galibipalli ,5
1463,Gandhodivandlapalli ,5
1464,Gandlapenta ,5
1465,Gandlavandlapalli ,5
1466,Gangampalli ,5
1467,Ganginepalli ,5
1468,Gangivaripalli ,5
1469,Gangulavaipalem ,5
1470,Gantimarri ,5
1471,Garimakulapalli ,5
1472,Garisalapalli ,5
1473,Gasikavaripalli ,5
1474,Ghntapuram ,5
1475,Gollapalli ,5
1476,Gollapuram ,5
1477,Gonimekalapalli ,5
1478,Gonipeta ,5
1479,Gopepalli ,5
1480,Gorantla ,5
1481,Gotluru ,5
1482,Govindapuram ,5
1483,Gowdanahalli ,5
1484,Gowkanapalle ,5
1485,Gownipalli ,5
1486,Gownivaripalli ,5
1487,Gowrajupalle ,5
1488,Gowrapuram ,5
1489,Guddadahalli ,5
1490,Guddampalle ,5
1491,Gudduguriki ,5
1492,Gudibanda  (Ananthapur),5
1493,Gudipalli ,5
1494,Gummaiahgaripalli ,5
1495,Gunemorubagal ,5
1496,Gunipalli ,5
1497,Gunjepalli ,5
1498,Gurrambailu ,5
1499,Gurrapukonda ,5
1500,Gutibailu ,5
1501,Guttur ,5
1502,Guvvalaguttapalli ,5
1503,Halkur ,5
1504,Hallikera ,5
1505,Hallikera Devarahalli ,5
1506,Haludi ,5
1507,Hanumpalli ,1
1508,Haresamudram ,5
1509,Hemavathi ,5
1510,Hindupur Extns ,5
1511,Hindupur Fort ,6
1512,Hindupur H.O,5
1513,Hindupur Sevamandir ,5
1514,Hirethurpi ,5
1515,Honnampalli ,5
1516,Hottebetta ,5
1517,Hottethimmanahalli ,5
1518,Hulikunta ,5
1519,Inagalur ,5
1520,Inagaluru ,5
1521,Jagarajupalli ,5
1522,Jakkasamudram ,5
1523,Jambalabanda ,5
1524,Javukulakothapalle ,5
1525,Jeenulakunta ,5
1526,Jonnalakothapalli ,5
1527,K.Brahmanapalli ,5
1528,K.Mallireddipalle ,5
1529,Kadiri Chowk ,5
1530,Kadiri Kuntlapalli ,5
1531,Kadiri ,5
1532,Kadiripulikunta ,5
1533,Kaganapalli ,5
1534,Kaggallu ,6
1535,Kaki ,5
1536,Kalasamudram ,5
1537,Kalipi ,5
1538,Kallagiri ,5
1539,Kallumarri ,5
1540,Kalluru ,5
1541,Kamatampalle ,5
1542,Kammavaripalli ,5
1543,Kanaganapalli ,5
1544,Kancharavandlapalli ,5
1545,Kanchisamudram ,5
1546,Kanisettipalli ,5
1547,Kanisettipalli ,5
1548,Kanumukkala ,5
1549,Kappalabanda ,5
1550,Karavulapalli ,5
1551,Karidasanahalli ,5
1552,Karikera ,5
1553,Kassamudram ,5
1554,Katakamvaripalli ,5
1555,Katarupalle ,5
1556,Kenkara ,5
1557,Kesapuram ,5
1558,Kirikera ,5
1559,Kodapaganipalli ,5
1560,Kodavandlapalle ,5
1561,Kodihalli ,6
1562,Kodihalli ,5
1563,Kodikonda ,5
1564,Kodur ,5
1565,Kogira ,5
1566,Kokkanti ,5
1567,Konapuram ,5
1568,Kondaguttapalli ,5
1569,Kondakamarla ,5
1570,Kondamanayanipalem ,5
1571,Kondapuram ,5
1572,Kondapuram ,5
1573,Kondapuram ,5
1574,Kondavenukapalli ,5
1575,Kondur ,5
1576,Konetinayanipalem ,5
1577,Konkallu ,5
1578,Korthikota ,5
1579,Kotapalli ,5
1580,Kothacheruvu ,5
1581,Kothagundumala ,5
1582,Kothakota ,5
1583,Kotipi ,5
1584,Kotlapalli ,5
1585,Kotnur ,5
1586,Kovvurivandlapalle ,5
1587,Kowlepalli ,5
1588,Krishnapuram  (Ananthapur),5
1589,Kumbaranagenahalli ,5
1590,Kuntimaddi ,5
1591,Kunukuntla ,5
1592,Kunuthuru ,5
1593,Kurakulapalli ,5
1594,Kurlyreddivaripalli ,5
1595,Kurubavandlapalli ,5
1596,Kurumala ,5
1597,Kurumamidi ,5
1598,Kutagulla ,5
1599,Kutalacheruvupalli ,5
1600,Lakkasamudram ,5
1601,Lalepalli ,5
1602,Lepakshi ,5
1603,Locherla ,5
1604,M.Rayapuram ,5
1605,Madakasira Bazaar ,6
1606,Madakasira ,5
1607,Maddalacheruvu ,5
1608,Maddanakunta ,5
1609,Madhudi ,5
1610,Malakavemula ,5
1611,Malamidipalli ,5
1612,Mallakalva ,5
1613,Mallepalli ,5
1614,Mallepalli ,5
1615,Malugur ,5
1616,Malyavantham ,5
1617,Mamidimakulapalli ,5
1618,Mandalahalli ,5
1619,Mandalapalle ,5
1620,Mandli ,5
1621,Manepalli ,5
1622,Manesamudram ,5
1623,Mangalamadaka ,5
1624,Manur ,5
1625,Marakuntapalli ,5
1626,Marala ,5
1627,Maravapalli Agraharam ,5
1628,Marrikommadinne ,5
1629,Marrimakulapalle ,5
1630,Marthadu ,5
1631,Maruru ,5
1632,Mavatur ,5
1633,Medapuram ,5
1634,Mekalacheruvu ,5
1635,Melavoy ,5
1636,Mirjapuram ,5
1637,Moda ,5
1638,Modugulakunta ,5
1639,Mohammadabad ,5
1640,Morampalle ,5
1641,Morasalapalli ,5
1642,Morubagalu ,5
1643,Motorchintalapalle ,5
1644,Muddireddypalli ,5
1645,Mudigubba ,5
1646,Mukthapuram ,5
1647,Mukthapuram ,5
1648,Mulakalacheruvu ,5
1649,Mundlavaripalli ,5
1650,Mundy Bazaar ,7
1651,Munimadugu ,5
1652,Mustikovela ,5
1653,Musturu ,5
1654,Muthyalacheruvu ,5
1655,Mutukuru ,5
1656,Mydugolam ,5
1657,Mylasamudram ,5
1658,N.Madapuram ,5
1659,N.P.Kunta ,5
1660,Nachenahalli ,5
1661,Nadimpalli ,5
1662,Nagalur ,5
1663,Nagasamudram ,5
1664,Naginayanicheruvu Thanda ,5
1665,Nagireddipalli ,5
1666,Nallaboyanapalle ,5
1667,Nallacherlopalli ,5
1668,Nallacheruvu ,5
1669,Nallaguttapalli ,5
1670,Nallamada ,5
1671,Nallur ,5
1672,Naranagepalli ,5
1673,Narasambudi ,5
1674,Narasampalli ,5
1675,Narasapuram ,5
1676,Narasimpalli ,5
1677,Narasimpalli Thanda ,5
1678,Narepalli ,5
1679,Nasanakota ,5
1680,Nawabkota ,5
1681,Neelakantapuram ,5
1682,Neerukuntapalle ,5
1683,Nelakota ,5
1684,Nesevandlapalli ,5
1685,Nidigallu ,5
1686,Nidimamidi ,5
1687,Nidraghatta ,5
1688,Niluvarathipalli ,5
1689,Nuthanakalva ,5
1690,Nyamaddala ,5
1691,Obula Devara Cheruvu ,5
1692,Obulapuram ,5
1693,Obulareddipalli ,5
1694,Odulapalli ,5
1695,P.Byadagere ,5
1696,P.Kothapalli ,5
1697,P.Kothapalli ,5
1698,P.Sadlapalli ,6
1699,Palasamudram ,5
1700,Pamudurthi ,5
1701,Pandiparthi ,5
1702,Pandulakunta ,5
1703,Parigi ,5
1704,Pathikuntapalli ,5
1705,Patnam ,5
1706,Pedaballi ,5
1707,Pedaballi ,5
1708,Peddachigullarevu ,5
1709,Peddakadapalavaripalli ,5
1710,Peddakotla ,5
1711,Peddamanthur ,5
1712,Peddannavaripalli ,5
1713,Peddayellampalli ,5
1714,Pemanakuntapalli Thanda ,5
1715,Penukonda Fort ,5
1716,Penukonda ,5
1717,Perur  (Ananthapur),5
1718,Phalaram ,5
1719,Pinnadhari ,5
1720,Pitchireddikottala ,5
1721,Podarallapalli ,5
1722,Polepalli ,5
1723,Pothulakunta ,5
1724,Pothulanagepalli ,5
1725,Potlamarri ,5
1726,Prasanthigram ,5
1727,Prasanthinilayam ,5
1728,Pulagampalli ,5
1729,Pulakunta ,1
1730,Puleru ,5
1731,Puletipalli ,5
1732,Pulikintapalli ,5
1733,Puttaparthi ,5
1734,Puttaparthy Main Bazar NDT,7
1735,Pyadindi ,5
1736,R.Anantapuram ,5
1737,R.Locherla ,5
1738,Rachavaraipalli ,5
1739,Rachuru ,5
1740,Ragalinganahalli ,5
1741,Ralla Anantapuram ,5
1742,Rallahalli ,5
1743,Ramagiri ,5
1744,Ramasagaram ,5
1745,Rangepalli ,5
1746,Rathnagiri ,5
1747,Ravulacheruvu ,5
1748,Reddicheruvupalli ,5
1749,Reddipalli ,5
1750,Regatipalli ,5
1751,Roddam ,5
1752,Rolla ,5
1753,S.Rayapuram ,5
1754,S.Sadlapalli ,5
1755,Sandrascherla ,5
1756,Sangala ,5
1757,Sanipalli ,5
1758,Sanjeevapuram ,5
1759,Sankarakallu ,5
1760,Sankepalle ,5
1761,Santhebidanur ,5
1762,Sasanakota ,5
1763,Settipalli ,5
1764,Siddarampuram ,5
1765,Sirekolam ,5
1766,Sirivaram ,5
1767,Sivaram ,5
1768,Somaghatta ,5
1769,Somalavandlapalle ,5
1770,Somandepalli ,5
1771,Srirangarajupalli ,5
1772,Subbaraopeta ,5
1773,Suddakuntapalli ,5
1774,Sunnampalle ,5
1775,Tadimarri ,5
1776,Talamarla ,5
1777,Tallikera ,5
1778,Tallimadugu ,5
1779,Talupula ,5
1780,Tammadehalli ,5
1781,Tanakallu ,5
1782,Tangedikunta ,5
1783,Tavalamarri ,5
1784,Tekulodu ,5
1785,Thippepalle ,5
1786,Thirumaladevarapalli ,5
1787,Thogarakunta ,5
1788,Thummala ,5
1789,Thummalakunta ,5
1790,Thummalakuntapalli ,5
1791,Thumucherla ,5
1792,Thumukunta Industrial Estate ,8
1793,Thungodu ,5
1794,Thurukalapatnam ,5
1795,Tummala ,5
1796,Ubicherla ,5
1797,Uppalapadu ,5
1798,Uppidipalli ,5
1799,Uruvoi Mallireddypalli ,5
1800,Utukuru ,5
1801,Vadigepalli ,5
1802,Valasa ,5
1803,Vanavolu ,5
1804,Vankapalle ,5
1805,Vankarakunta ,5
1806,Veerapuram ,5
1807,Veldurthi ,5
1808,Velichelamala ,5
1809,Vellamaddi ,5
1810,Vengalammacheruvu ,5
1811,Venkatagaripalli ,5
1812,Venkatagiripalem ,5
1813,Venkatampalli ,5
1814,Venkatareddipalli ,5
1815,Vepakunta ,5
1816,Vepamanipeta ,5
1817,Vittapalli ,5
1818,Yelloti ,5
1819,Yenumulapalli ,5
1820,Yerrabommanahalli ,5
1821,Yerragunta ,5
1822,Yerraguntapalle ,5
1823,Zilladakunta ,5
1824,A.Gokulapadu ,9
1825,Abdullapuram ,9
1826,Adoni Arts College ,9
1827,Adoni H.O,9
1828,Adoni town ,9
1829,Agaveli ,9
1830,Alaganur ,9
1831,Alardinne ,9
1832,Alavala ,9
1833,Alebad ,9
1834,Allur ,9
1835,Alur  (Kurnool),9
1836,Amadaguntla ,9
1837,Amakathadu ,9
1838,Aminabad ,9
1839,Anugonda ,9
1840,Arekallu ,9
1841,Arikera ,9
1842,Arlabanda ,9
1843,Ashoknagar  (Kurnool),9
1844,Aspari ,9
1845,Atikalagundu ,9
1846,Atmakur  (Kurnool),9
1847,B.Agraharam ,9
1848,B.Ramadurgam ,9
1849,B.Tandrapadu ,9
1850,Badinehal ,9
1851,Baichigeri ,9
1852,Bairluty ,9
1853,Balaji Nagar ,9
1854,Balapalapalli ,9
1855,Banakacherla ,9
1856,Banavanur ,9
1857,Banavasi ,9
1858,Bannuru ,9
1859,Bantanahalu ,9
1860,Bapuram ,9
1861,Bapuram ,9
1862,Basapuram ,9
1863,Basarakodu ,9
1864,Bastipadu ,9
1865,Belagal ,9
1866,Belagallu ,9
1867,Beldona ,9
1868,Bethamcherla ,9
1869,Bevinahal ,9
1870,Bhagya Nagar kurnool ,9
1871,Bhanumukkala ,9
1872,Bhar Peta Adoni ,9
1873,Bhojanam ,9
1874,Bijina Vemula ,9
1875,Bilakalaguduru ,9
1876,Bilehalu ,9
1877,Billekallu ,9
1878,Biravolu ,9
1879,Bogolu ,9
1880,Bollavaram ,9
1881,Bollavaram ,9
1882,Bommireddipalli ,9
1883,Bondimadugula ,9
1884,Boyanacheruvupalle ,9
1885,Boyarevula ,9
1886,Brahmanadoddi ,9
1887,Brahmanakotkur ,9
1888,Bugganipalli ,9
1889,Bukkapuram ,9
1890,Burandoddi ,9
1891,Burugula ,9
1892,Buruzula ,9
1893,Byluppala ,9
1894,Cement Nagar ,9
1895,Chakkaralla ,9
1896,Chandoli ,9
1897,Chandrapalli ,9
1898,Channampalli ,9
1899,Chanugondla ,9
1900,Chatlamallapuram ,9
1901,Chatnihalli ,9
1902,Chelimilla ,9
1903,Chellelichelimala ,9
1904,Cherukucherla ,9
1905,Cherukulapadu ,9
1906,Chigali ,9
1907,Chilakaladona ,9
1908,Chinna Pendekallu ,9
1909,Chinnaharivanam ,9
1910,Chinnahothur ,9
1911,Chinnahulthi ,9
1912,Chinnahyti ,9
1913,Chinnapodilla ,9
1914,Chinnatekur ,9
1915,Chinnathumbalam ,9
1916,Chintakunta ,9
1917,Chintalapalli ,9
1918,Chippagiri ,9
1919,Chirtanakallu ,9
1920,Chityala ,9
1921,Chowtkur ,9
1922,Chudi ,9
1923,Chunchu Erragudi ,9
1924,D. Kotakonda ,9
1925,Daivamdinne ,9
1926,Damagatla ,9
1927,Devanabanda ,9
1928,Devanakonda ,9
1929,Devanur ,9
1930,Devarabanda ,9
1931,Dhanapuram ,9
1932,Dharmavaram ,9
1933,Dhone bazar ,9
1934,Dhone ,9
1935,Dibbanakallu ,9
1936,Diguvapadu ,9
1937,Dinnedevarapadu ,9
1938,Doddanakeri ,9
1939,Doddimekala ,9
1940,Dommaladinne ,9
1941,Duddi ,9
1942,Dudekonda ,9
1943,Dudyala ,9
1944,E.Thandrapadu ,9
1945,Edduladoddi ,9
1946,Eddupenta ,10
1947,Edururu ,9
1948,Ellarthi ,9
1949,Enigabala ,9
1950,Erigeri ,9
1951,Errabadu ,9
1952,Erradoddi ,9
1953,Erraguduru ,9
1954,Erramattam ,9
1955,Erukalacheruvu ,9
1956,G.D.Project ,9
1957,G.Erragudi ,9
1958,G.Hosanahalli ,9
1959,G.Singavaram ,9
1960,Gadivemula ,9
1961,Gajjehalli ,9
1962,Ganapuram ,9
1963,Gani ,9
1964,Ganjihalli ,9
1965,Gargeyapuram ,9
1966,Garladinne ,9
1967,Gokavaram ,9
1968,Gondiparla ,9
1969,Gonegandla ,9
1970,Gorantla ,9
1971,Govardhanagiri ,9
1972,Govt Live Stock Form ,9
1973,GPRE College ,9
1974,Grandhivemula ,9
1975,Gudikal ,9
1976,Gudikambali ,9
1977,Gudipadu ,9
1978,Gudipadu ,9
1979,Gudur  (Kurnool),9
1980,Gulyam ,9
1981,Gummanur ,9
1982,Gundlakonda ,9
1983,Gundrevula ,9
1984,Guntakandala ,9
1985,Gutupalli ,9
1986,Guvvalakunta ,9
1987,H.Khairvadi ,9
1988,H.Kottala ,9
1989,H.Muravani ,9
1990,Halaharvi ,9
1991,Halaharvi ,9
1992,Halebidu ,9
1993,Haligera ,9
1994,Halvi ,9
1995,Hampa ,9
1996,Hanavolu ,9
1997,Hardageri ,9
1998,Harivanam ,9
1999,Hattibelagallu ,9
2000,Hebbatam ,9
2001,Holalagondi ,9
2002,Honnur ,9
2003,Hosuru ,9
2004,Hussainapuram ,9
2005,Hussainapuram ,9
2006,Ibharampuram ,9
2007,Inagandla ,9
2008,Indireswaram ,9
2009,Industrial Estate ,9
2010,Ingaladahal ,9
2011,Iranbanda ,9
2012,Iskala ,9
2013,Isvi ,9
2014,Jagadurthi ,9
2015,Jakkasanikuntla ,9
2016,Jaladurgam ,9
2017,Jalakanur ,9
2018,Jampapuram ,9
2019,Jilledubudakala ,9
2020,Joharapuram ,9
2021,Joharapuram ,9
2022,Jonnagiri ,9
2023,Julekallu ,9
2024,Jummaladinne ,9
2025,Jutur ,9
2026,Jutur ,9
2027,K.Markapuram ,9
2028,K.N.Puram ,9
2029,Kadamakuntla ,9
2030,Kadimetla ,9
2031,Kadivella ,9
2032,Kadumur ,9
2033,Kaggallu ,9
2034,Kalachatla ,9
2035,Kalludevakuntla ,9
2036,Kallukunta ,9
2037,Kalluru ,9
2038,Kalugotla ,9
2039,Kalugotla ,9
2040,Kalva ,9
2041,Kamaganikuntla ,9
2042,Kamalapuram ,9
2043,Kamavaram ,9
2044,Kambadahal ,9
2045,Kambadahal ,9
2046,Kambaladinne ,9
2047,Kambalapadu ,9
2048,Kaminehal ,9
2049,Kammarchedu ,9
2050,Kanakaveedu ,9
2051,Kandanathi ,9
2052,Kandikayapalli ,9
2053,Kandukuru ,9
2054,Kapati ,9
2055,Kappatralla ,9
